CustomerID,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,AvgQuantityPerTransaction,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,HasNegativeMonetary,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,IP_Class
18013,2,187.29,6.041612903225806,5.39327426632727,0.95,9.193548387096774,48,3,14,0.0,31,15.5,1,0,0,0.0,31,,2.0,1.0,Inconnu,Medium,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2011,5,15,6,0,219,C
13681,4,827.83,14.523333333333332,8.47904988219564,2.85,6.315789473684211,25,6,11,0.5964912280701754,37,9.25,1,0,0,0.0,57,24.0,2.0,2.0,18-24,High,Automne,Matin,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,7,30,5,0,161,B
13699,1,308.58,22.04142857142857,8.181575790615303,9.48,4.714285714285714,12,3,16,0.0,14,14.0,1,0,0,0.0,14,80.0,3.0,1.0,65+,Medium,Été,Après-midi,UK,Inconnu,Petit,Modéré,F,Active,United Kingdom,1,0,2011,5,30,0,0,166,B
14493,7,2362.84,19.21008130081301,11.22101866273297,-15.0,10.398373983739836,48,2,16,0.0,95,13.571428571428571,1,3,0,0.024390243902439,123,,0.0,1.0,Inconnu,VIP,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2011,7,22,4,0,31,A
13486,3,1122.41,16.266811594202895,5.601415391706977,4.5600000000000005,9.695652173913045,36,2,13,0.0,69,23.0,1,0,0,0.0,69,,2.0,5.0,Inconnu,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2011,5,3,1,0,220,C
13302,1,63.75,63.75,0.0,63.75,5.0,5,3,17,0.0,1,1.0,1,0,0,0.0,1,,3.0,4.0,Inconnu,Low,Été,Après-midi,UK,Inconnu,Moyen,Spécialisé,F,Active,United Kingdom,1,0,2011,3,27,6,0,131,B
16012,3,1415.29,15.05627659574468,19.767163495399515,1.45,8.5,50,4,13,0.0,87,29.0,1,0,0,0.0,94,78.0,2.0,1.0,65+,High,Automne,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,7,17,6,0,38,A
12635,2,1689.1800000000003,16.72455445544555,13.112677188488435,2.88,11.603960396039604,100,6,11,0.6039603960396039,96,48.0,1,0,0,0.0,101,,999.0,4.0,Inconnu,High,Automne,Matin,Europe continentale,Weekend,Moyen,Explorateur,F,Active,Germany,0,0,2010,12,21,1,0,2,A
17031,2,380.35,17.288636363636364,10.92430592562795,8.5,10.681818181818182,30,4,9,0.0,19,9.5,1,0,0,0.0,22,,5.0,5.0,Inconnu,Medium,Été,Matin,UK,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,0,2011,4,10,6,0,2,A
12461,2,826.88,23.62514285714286,32.83688746905623,4.5600000000000005,8.2,24,4,10,0.0,35,17.5,1,0,0,0.0,35,53.0,3.0,4.0,45-54,High,Été,Matin,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,Switzerland,1,0,2011,10,6,3,1,252,Other
12648,1,318.04999999999995,15.145238095238094,8.957338119691373,6.8,7.619047619047619,16,4,11,0.0,21,21.0,1,0,0,0.0,21,,0.0,5.0,Inconnu,Medium,Été,Matin,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,Germany,1,0,2011,6,21,1,0,238,Other
18121,2,673.1,21.034375,12.177454826374316,1.25,14.0625,30,4,12,0.0,28,14.0,1,0,0,0.0,32,21.0,0.0,2.0,18-24,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1,0,2011,4,22,4,0,203,C
15901,3,363.88,3.136896551724138,2.839725159326118,0.21,3.310344827586207,58,4,12,0.0,102,34.0,1,0,0,0.0,116,71.0,1.0,5.0,65+,Medium,Automne,Midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,0,0,2011,1,6,3,0,91,A
14918,2,1610.1499999999996,35.7811111111111,22.18853535071888,6.6000000000000005,15.0,36,1,11,0.0,39,19.5,1,0,0,0.0,45,24.0,3.0,5.0,18-24,High,Été,Matin,UK,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,1,0,2011,6,14,1,0,15,A
15920,4,167.5,2.7916666666666665,2.012346776284495,0.1,1.65,12,4,15,0.0,53,13.25,1,0,0,0.0,60,71.0,1.0,5.0,65+,Medium,Été,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,0,2011,7,7,3,0,49,A
17353,2,1740.0,217.5,0.0,217.5,150.0,150,1,16,0.0,5,2.5,1,0,0,0.0,8,18.0,1.0,3.0,18-24,High,Été,Après-midi,UK,Inconnu,Grand,Modéré,F,Active,United Kingdom,1,0,2011,4,14,3,0,35,A
18024,3,236.78,10.762727272727272,51.657910119574886,-153.0,6.727272727272728,72,6,12,1.0,21,7.0,1,1,0,0.0454545454545454,22,61.0,3.0,1.0,55-64,Medium,Été,Midi,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1,0,2011,4,20,2,0,24,A
15467,4,511.88000000000005,9.65811320754717,9.254665155519335,-13.0,5.773584905660377,24,6,14,0.7358490566037735,41,10.25,1,1,0,0.0188679245283018,53,73.0,3.0,-1.0,65+,High,Été,Après-midi,UK,Weekend,Moyen,Explorateur,Unknown,Pending,United Kingdom,0,0,2010,12,26,6,0,77,A
16174,3,1009.55,43.89347826086957,67.39894675523807,12.75,28.30434782608696,240,0,9,0.0,19,6.333333333333333,1,0,0,0.0,23,,0.0,4.0,Inconnu,High,Été,Matin,UK,Inconnu,Grand,Modéré,M,Active,United Kingdom,1,0,2010,10,19,1,1,241,Other
13678,1,232.6,14.5375,4.252057541159731,4.8,57.75,216,0,10,0.0,16,16.0,1,0,0,0.0,16,59.0,2.0,3.0,55-64,Medium,Été,Matin,UK,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,0,2011,5,9,0,0,198,C
14690,3,358.61,6.6409259259259255,6.253626651495618,-8.850000000000001,3.0185185185185186,16,0,11,0.0,42,14.0,1,4,0,0.074074074074074,54,,2.0,2.0,Inconnu,Medium,Été,Matin,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2011,6,11,5,0,31,A
13058,3,271.4,33.925,37.248451549791206,9.95,6.5,25,0,12,0.0,5,1.6666666666666667,1,0,0,0.0,8,,3.0,0.0,Inconnu,Medium,Été,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Suspended,United Kingdom,0,0,2011,6,20,0,0,200,C
14552,1,165.07,2.8460344827586206,2.358761152433344,0.55,1.5689655172413792,4,0,12,0.0,57,57.0,1,0,0,0.0,58,30.0,1.0,1.0,25-34,Medium,Été,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2011,2,26,5,0,132,B
12556,2,603.7099999999999,4.989338842975206,3.85082799224989,0.29,2.958677685950413,24,0,13,0.0,100,50.0,1,0,0,0.0,121,,1.0,1.0,Inconnu,High,Été,Midi,Europe continentale,Inconnu,Petit,Explorateur,F,Active,Spain,0,0,2011,4,16,5,0,229,Other
13224,3,2150.8499999999995,19.732568807339444,21.905620215913377,-5.1,13.871559633027523,192,0,14,0.0,101,33.666666666666664,1,1,0,0.0091743119266055,109,39.0,1.0,1.0,35-44,VIP,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,4,5,1,1,242,Other
16989,6,1133.25,94.4375,47.80505453021013,33.0,102.75,200,1,9,0.0,7,1.1666666666666667,1,0,0,0.0,12,71.0,1.0,3.0,65+,High,Été,Matin,UK,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,0,2011,5,8,6,0,98,A
12358,2,1168.06,61.47684210526315,52.27752321904825,9.36,13.052631578947368,36,1,10,0.0,13,6.5,1,0,0,0.0,19,,4.0,4.0,Inconnu,High,Été,Matin,Europe centrale,Inconnu,Moyen,Modéré,Unknown,Active,Austria,0,0,2011,6,14,1,0,227,Other
13207,2,250.26,31.2825,19.08126511978251,6.72,16.25,24,1,11,0.0,7,3.5,1,0,0,0.0,8,39.0,2.0,2.0,35-44,Medium,Été,Matin,UK,Inconnu,Grand,Modéré,F,Active,United Kingdom,0,0,2010,8,13,4,1,252,Other
18122,6,1826.21,5.01706043956044,4.382143755876049,0.39,3.39010989010989,48,3,13,0.1785714285714285,239,39.833333333333336,1,0,0,0.0,364,45.0,2.0,2.0,45-54,High,Automne,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,22,4,0,55,A
12722,6,904.33,15.865438596491227,16.67133940010471,-33.9,9.824561403508772,32,2,8,0.0350877192982456,50,8.333333333333334,1,4,0,0.0701754385964912,57,26.0,4.0,2.0,25-34,High,Été,Matin,Europe continentale,Semaine,Moyen,Explorateur,F,Active,France,0,0,2011,5,28,5,0,185,B
17405,5,967.2199999999998,10.289574468085103,9.735453324313086,-8.850000000000001,7.5,25,1,14,0.0,77,15.4,1,12,0,0.1276595744680851,94,43.0,2.0,3.0,35-44,High,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,9,12,6,0,204,C
13311,2,598.57,23.02192307692308,21.079296196833663,3.0,11.73076923076923,48,1,14,0.0,25,12.5,1,0,0,0.0,26,26.0,1.0,3.0,25-34,High,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2010,10,16,5,0,220,C
15051,3,1391.61,9.731538461538465,10.62392173867192,0.84,7.06993006993007,156,4,14,0.0,130,43.333333333333336,1,0,0,0.0,143,,1.0,5.0,Inconnu,High,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,8,4,2,0,37,A
15895,1,179.17000000000002,16.28818181818182,40.50159350400471,0.42,8.545454545454545,48,2,10,0.0,11,11.0,1,0,0,0.0,11,27.0,999.0,3.0,25-34,Medium,Été,Matin,UK,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,0,2011,3,31,3,1,242,Other
15795,1,610.01,14.524047619047618,5.576673569004922,5.04,13.833333333333334,36,2,10,0.0,42,42.0,1,0,0,0.0,42,41.0,0.0,1.0,35-44,High,Été,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1,0,2010,9,16,3,0,151,B
13669,2,218.55,24.28333333333333,11.622929923216434,4.8,26.33333333333333,80,3,9,0.0,9,4.5,1,0,0,0.0,9,75.0,3.0,99.0,65+,Medium,Automne,Matin,UK,Inconnu,Grand,Modéré,F,Active,United Kingdom,0,0,2010,10,14,3,0,212,C
16450,1,311.92,28.35636363636364,18.23444612415045,8.5,18.181818181818183,24,2,11,0.0,11,11.0,1,0,0,0.0,11,,4.0,2.0,Inconnu,Medium,Été,Matin,UK,Inconnu,Grand,Modéré,F,Suspended,United Kingdom,1,0,2011,6,15,2,0,205,C
13667,1,305.0199999999999,3.505977011494252,3.2056902386915254,0.19,1.7701149425287357,7,2,15,0.0,82,82.0,1,0,0,0.0,87,78.0,4.0,99.0,65+,Medium,Été,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,0,2011,3,15,1,0,56,A
14400,2,559.6999999999999,21.52692307692308,21.180191268112907,-15.0,17.307692307692307,96,2,15,0.0,25,12.5,1,1,0,0.0384615384615384,26,,2.0,4.0,Inconnu,High,Été,Après-midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,1,0,2011,6,28,1,0,186,B
12405,1,1710.3900000000003,31.673888888888897,42.76910330833161,9.96,15.87037037037037,48,3,8,0.0,54,54.0,1,0,0,0.0,54,25.0,2.0,1.0,25-34,High,Été,Matin,Europe du Nord,Inconnu,Grand,Explorateur,F,Active,Finland,1,0,2011,5,26,3,0,214,C
14265,2,530.18,17.10258064516129,5.810557040274157,10.5,10.64516129032258,25,0,13,0.0,31,15.5,1,0,0,0.0,31,41.0,2.0,3.0,35-44,High,Été,Midi,Autre,Inconnu,Moyen,Explorateur,F,Active,Unspecified,1,0,2010,8,8,6,1,249,Other
14847,1,309.4,23.8,10.545141061171256,15.0,9.23076923076923,18,3,10,0.0,13,13.0,1,0,0,0.0,13,,4.0,3.0,Inconnu,Medium,Été,Matin,UK,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom,1,0,2010,8,2,0,0,212,C
14862,2,841.2,17.525000000000002,6.728608341460063,4.0,16.083333333333332,100,0,10,0.0,47,23.5,1,0,0,0.0,48,,2.0,4.0,Inconnu,High,Automne,Matin,UK,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,0,2011,2,5,5,0,221,C
16488,4,492.2000000000001,15.877419354838713,13.054571860142062,-3.3,23.35483870967742,200,2,9,0.2258064516129032,28,7.0,1,2,0,0.064516129032258,31,43.0,1.0,1.0,35-44,Medium,Été,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,United Kingdom,0,0,2011,5,26,3,0,106,A
15256,1,98.45,16.408333333333335,7.625379771963275,6.8,9.166666666666666,12,3,11,0.0,6,6.0,1,0,0,0.0,6,,2.0,3.0,Inconnu,Low,Été,Matin,UK,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,0,2010,9,8,2,0,38,A
14716,2,329.67999999999995,5.994181818181818,7.60919708883272,0.19,10.981818181818182,120,3,17,0.0,46,23.0,1,0,0,0.0,55,54.0,2.0,0.0,45-54,Medium,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2011,4,28,3,0,130,B
13933,2,608.7899999999998,26.469130434782603,13.936000115150913,14.85,8.91304347826087,12,3,13,0.0,23,11.5,1,0,0,0.0,23,21.0,2.0,1.0,18-24,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom,1,0,2011,6,15,2,0,235,Other
14857,3,1165.65,19.109016393442623,7.016625899703748,-7.47,7.459016393442623,24,1,9,0.0,58,19.33333333333333,1,1,0,0.0163934426229508,61,67.0,0.0,3.0,65+,High,Automne,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,1,1,5,0,163,B
15306,3,1174.35,20.247413793103448,12.821127514304347,5.04,13.96551724137931,72,3,12,0.0,57,19.0,1,0,0,0.0,58,41.0,1.0,3.0,35-44,High,Automne,Midi,UK,Inconnu,Moyen,Explorateur,M,Pending,United Kingdom,0,0,2011,12,7,2,0,105,A
15839,5,1020.74,15.70369230769231,8.437161765300353,-11.9,10.307692307692308,48,1,12,0.2,56,11.2,1,3,0,0.0461538461538461,65,36.0,7.0,2.0,35-44,High,Automne,Midi,UK,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,15,4,0,72,A
13994,6,2313.1400000000003,14.923483870967743,8.866989019804613,1.7,6.064516129032258,36,0,15,0.0,122,20.33333333333333,1,0,0,0.0,155,53.0,1.0,5.0,45-54,VIP,Automne,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Pending,United Kingdom,0,0,2011,7,8,4,1,251,Other
17554,5,1952.45,22.18693181818181,18.016070881806787,0.39,20.03409090909091,200,3,20,0.0,58,11.6,1,0,0,0.0,88,,3.0,1.0,Inconnu,High,Été,Soir,UK,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,0,2011,7,17,6,0,111,A
14332,3,866.3100000000001,33.31961538461539,28.24502384219482,0.95,18.5,48,1,13,0.0,22,7.333333333333333,1,0,0,0.0,26,,1.0,4.0,Inconnu,High,Automne,Midi,UK,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,0,2011,5,15,6,0,117,A
17266,3,310.64,3.883,3.302526995644703,0.29,2.0125,20,1,14,0.0,60,20.0,1,0,0,0.0,80,27.0,3.0,2.0,25-34,Medium,Hiver,Après-midi,UK,Inconnu,Petit,Explorateur,M,Active,United Kingdom,0,0,2010,11,28,6,0,92,A
17948,1,358.56000000000006,358.56000000000006,0.0,358.56000000000006,144.0,144,4,12,0.0,1,1.0,1,0,0,0.0,1,42.0,5.0,3.0,35-44,Medium,Été,Midi,UK,Inconnu,Grand,Spécialisé,Unknown,Active,United Kingdom,1,0,2010,9,16,3,0,29,A
15004,1,1246.3200000000002,7.888101265822786,10.796379857521524,0.39,3.987341772151898,48,4,14,0.0,154,154.0,1,0,0,0.0,158,35.0,1.0,4.0,35-44,High,Été,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,0,2011,3,17,3,0,85,A
14722,1,187.92,6.48,6.062756327423549,1.25,4.137931034482759,24,4,14,0.0,28,28.0,1,0,0,0.0,29,,1.0,2.0,Inconnu,Medium,Été,Après-midi,UK,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,0,2011,5,27,4,0,47,A
13507,4,2479.16,15.303456790123455,5.936384214452394,4.5600000000000005,9.858024691358024,48,6,11,0.5061728395061729,146,36.5,1,0,0,0.0,162,,3.0,2.0,Inconnu,VIP,Été,Matin,UK,Weekend,Moyen,Explorateur,M,Closed,United Kingdom,0,0,2011,6,25,5,0,195,C
13967,1,80.7,40.35,6.5760930650348906,35.7,21.0,36,6,12,1.0,2,2.0,1,0,0,0.0,2,27.0,3.0,5.0,25-34,Low,Été,Midi,UK,Weekend,Grand,Spécialisé,F,Active,United Kingdom,1,0,2011,7,22,4,0,74,A
16054,1,783.9000000000001,11.19857142857143,7.048249096116778,1.7399999999999998,5.428571428571429,32,6,13,1.0,70,70.0,1,0,0,0.0,70,50.0,3.0,2.0,45-54,High,Été,Midi,UK,Weekend,Moyen,Explorateur,M,Active,United Kingdom,1,0,2011,8,1,0,0,107,A
12833,1,417.38,17.390833333333333,5.030143845005754,9.95,6.5,24,6,13,1.0,24,24.0,1,0,0,0.0,24,72.0,1.0,1.0,65+,Medium,Été,Midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,1,0,2010,4,8,3,0,169,B
16474,11,1811.47,4.922472826086957,6.930667198720703,-27.0,2.494565217391304,24,1,14,0.3532608695652174,237,21.545454545454547,1,8,0,0.0217391304347826,368,67.0,2.0,5.0,65+,High,Automne,Après-midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2011,6,13,0,1,10,A
17984,1,152.68,3.1808333333333336,3.4486771027258043,0.42,2.0416666666666665,12,6,15,1.0,48,48.0,1,0,0,0.0,48,,4.0,5.0,Inconnu,Medium,Été,Après-midi,UK,Weekend,Petit,Explorateur,M,Active,United Kingdom,1,0,2010,11,23,1,0,106,A
12589,2,646.6800000000001,18.47657142857143,10.452372920244738,6.64,8.742857142857142,24,4,10,0.0,29,14.5,1,0,0,0.0,35,64.0,3.0,3.0,55-64,High,Automne,Matin,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,France,0,0,2010,3,8,0,0,211,C
17448,1,-4287.63,-4287.63,0.0,-4287.63,-1.0,-1,0,12,0.0,1,1.0,1,1,0,1.0,1,,4.0,3.0,Inconnu,Low,Été,Midi,UK,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1,1,2010,12,3,4,0,53,A
16762,3,1501.38,16.86943820224719,11.48271649436176,8.25,6.943820224719101,24,6,11,0.6179775280898876,51,17.0,1,0,0,0.0,89,52.0,4.0,1.0,45-54,High,Automne,Matin,UK,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2010,11,19,4,0,54,A
15369,1,-1592.49,-1592.49,0.0,-1592.49,-1.0,-1,0,15,0.0,1,1.0,1,1,0,1.0,1,,2.0,4.0,Inconnu,Low,Été,Après-midi,UK,Inconnu,Petit,Spécialisé,F,Active,United Kingdom,1,1,2011,6,19,6,0,153,B
13154,1,-611.86,-611.86,0.0,-611.86,-1.0,-1,0,15,0.0,1,1.0,1,1,0,1.0,1,51.0,1.0,1.0,45-54,Low,Été,Après-midi,UK,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1,1,2010,12,16,3,0,120,A
13940,4,839.14,17.12530612244898,7.458768358460402,4.74,10.53061224489796,48,0,16,0.0,39,9.75,1,0,0,0.0,49,,2.0,5.0,Inconnu,High,Été,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2011,6,28,1,0,55,A
14029,2,467.66,31.177333333333333,19.703639789449586,9.36,13.2,40,4,14,0.0,15,7.5,1,0,0,0.0,15,72.0,2.0,-1.0,65+,Medium,Automne,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,0,0,2011,6,21,1,0,140,B
14117,1,90.0,30.0,0.0,30.0,24.0,24,1,9,0.0,3,3.0,1,0,0,0.0,3,38.0,1.0,1.0,35-44,Low,Été,Matin,UK,Inconnu,Grand,Spécialisé,F,Active,United Kingdom,1,0,2011,6,16,3,0,56,A
13167,4,791.3299999999999,12.174307692307693,8.613748815344348,0.42,12.076923076923077,144,0,12,0.0,51,12.75,1,0,0,0.0,65,,2.0,3.0,Inconnu,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,0,2010,10,7,3,0,215,C
17779,5,642.17,7.644880952380951,9.027613794853568,-12.5,4.690476190476191,36,1,12,0.0,73,14.6,1,2,0,0.0238095238095238,84,39.0,9.0,1.0,35-44,High,Été,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,8,23,0,0,54,A
13991,7,850.6300000000001,9.891046511627907,8.410279148905648,-4.95,11.581395348837209,48,6,13,0.6976744186046512,58,8.285714285714286,1,2,0,0.0232558139534883,86,65.0,2.0,1.0,65+,High,Automne,Midi,UK,Weekend,Moyen,Explorateur,F,Active,United Kingdom,0,0,2011,4,14,3,0,133,B
18101,2,223.65,5.454878048780487,6.46550621450139,0.83,2.1463414634146343,6,0,13,0.0,37,18.5,1,0,0,0.0,41,54.0,3.0,2.0,45-54,Medium,Automne,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2011,6,25,5,0,122,A
17065,1,-112.35,-112.35,0.0,-112.35,-1.0,-1,1,14,0.0,1,1.0,1,1,0,1.0,1,,2.0,1.0,Inconnu,Low,Été,Après-midi,UK,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1,1,2011,7,16,5,0,83,A
13827,3,412.05,4.430645161290323,4.136674994971837,0.39,1.5161290322580645,12,4,11,0.0,83,27.666666666666668,1,0,0,0.0,93,52.0,1.0,3.0,45-54,Medium,Été,Matin,UK,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,10,11,0,0,133,B
12560,4,2101.3900000000003,18.931441441441443,17.713553354672023,-10.08,9.711711711711713,48,1,15,0.2522522522522522,92,23.0,1,6,0,0.054054054054054,111,45.0,1.0,1.0,45-54,VIP,Été,Après-midi,Europe continentale,Semaine,Moyen,Explorateur,Unknown,Active,Germany,0,0,2011,4,19,1,0,26,A
16764,18,2758.25,3.841573816155989,4.0102758040476,-8.5,1.7367688022284122,14,4,12,0.0543175487465181,209,11.61111111111111,1,12,0,0.0167130919220055,718,24.0,1.0,4.0,18-24,VIP,Automne,Midi,UK,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,0,2011,5,5,3,0,33,A
18180,6,1843.7500000000005,15.4936974789916,6.476330550491603,4.68,14.46218487394958,96,1,8,0.0,108,18.0,1,0,0,0.0,119,,2.0,2.0,Inconnu,High,Été,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,0,2011,6,18,5,0,166,B
12521,1,599.68,15.781052631578946,8.921051867890215,5.04,8.131578947368421,20,2,10,0.0,38,38.0,1,0,0,0.0,38,28.0,2.0,1.0,25-34,High,Été,Matin,Europe continentale,Inconnu,Moyen,Explorateur,F,Active,Germany,1,0,2011,7,7,3,0,178,B
17866,2,325.7,32.57,22.90952252279,-3.95,17.3,60,2,11,0.0,9,4.5,1,1,0,0.1,10,27.0,1.0,4.0,25-34,Medium,Été,Matin,UK,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,0,2010,2,8,0,0,180,B
15802,3,-451.42,-150.47333333333333,521.2549170351617,-451.42,-0.3333333333333333,1,2,11,0.0,1,0.3333333333333333,1,2,0,0.6666666666666666,3,,4.0,99.0,Inconnu,Low,Été,Matin,UK,Inconnu,Petit,Spécialisé,M,Active,United Kingdom,1,1,2010,12,30,3,0,19,A
17229,2,318.76000000000005,6.782127659574469,7.086697561712002,1.1,3.9361702127659575,12,2,12,0.3191489361702128,39,19.5,1,0,0,0.0,47,31.0,0.0,-1.0,25-34,Medium,Été,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2011,4,18,0,0,76,A
14456,14,3047.63,3.1193756397134087,3.5435852224304245,-4.95,2.969293756397134,100,6,15,0.5997952917093142,580,41.42857142857143,1,7,0,0.007164790174002,977,30.0,1.0,2.0,25-34,VIP,Automne,Après-midi,UK,Weekend,Petit,Explorateur,F,Suspended,United Kingdom,0,0,2011,9,7,2,0,33,A
16464,3,1314.68,5.570677966101695,4.925612562197126,0.39,4.080508474576271,96,2,13,0.2372881355932203,152,50.66666666666666,1,0,0,0.0,236,78.0,4.0,3.0,65+,High,Été,Midi,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,0,0,2010,12,19,6,0,124,A
17962,1,102.83,2.938,2.939466538236448,0.38,3.657142857142857,36,2,14,0.0,33,33.0,1,0,0,0.0,35,,2.0,1.0,Inconnu,Medium,Été,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,0,2011,6,8,2,0,9,A
16149,2,280.52000000000004,15.584444444444449,5.122612180865887,9.12,17.11111111111111,48,2,14,0.0,18,9.0,1,0,0,0.0,18,,2.0,1.0,Inconnu,Medium,Été,Après-midi,UK,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,0,0,2011,5,18,2,0,184,B
14259,1,120.0,24.0,11.48063587089147,15.0,13.6,24,3,10,0.0,5,5.0,1,0,0,0.0,5,42.0,2.0,4.0,35-44,Medium,Été,Matin,UK,Inconnu,Moyen,Modéré,Unknown,Suspended,United Kingdom,1,0,2011,6,3,4,0,41,A
18143,2,1000.16,16.396065573770493,5.171987779918705,6.959999999999999,9.344262295081966,24,0,12,0.0,59,29.5,1,0,0,0.0,61,,4.0,1.0,Inconnu,High,Été,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1,0,2011,7,27,2,0,121,A
17935,2,145.79000000000002,5.027241379310346,5.646360962445334,0.55,2.827586206896552,12,3,11,0.0689655172413793,28,14.0,1,0,0,0.0,29,,3.0,3.0,Inconnu,Medium,Été,Matin,UK,Semaine,Petit,Explorateur,Unknown,Active,United Kingdom,1,0,2010,8,15,6,0,151,B
14517,2,330.45000000000005,18.35833333333333,5.9835374644298245,12.5,5.055555555555555,16,3,11,0.2222222222222222,17,8.5,1,0,0,0.0,18,24.0,4.0,3.0,18-24,Medium,Été,Matin,UK,Semaine,Moyen,Modéré,Unknown,Active,United Kingdom,0,0,2011,5,11,2,0,69,A
17694,1,283.12,18.874666666666663,9.731860684419624,6.8,12.266666666666667,48,3,12,0.0,15,15.0,1,0,0,0.0,15,,3.0,1.0,Inconnu,Medium,Été,Midi,UK,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,0,2011,6,22,2,0,181,B
